"data_year","zone","habitat","nombre_pieces","loyer_moyen","surface_moyenne","moyenne_loyer_mensuel","nombre_observations"
2019,"69010","Maison","4","11.55","98","978",138
2019,"69010","Appartement","1","14.2","29","415",116
2019,"69010","Appartement","2","12.5","43","544",417
2019,"69010","Appartement","3","11.2","65","725",380
2019,"69010","Appartement","1","11.5","60","688",374
2019,"69010","Appartement","1","10.8","68","738",677
2019,"69010","Appartement","1","11.55","65","712",727
2019,"69010","Appartement","1","13.3","32","424",155
2019,"69010","Appartement","2","15.8","42","672",249
2019,"69010","Appartement","3","9.6","69","664",210
2019,"69010","Maison","4","9.8","96","939",113
2019,"69010","Appartement","1","10.7","66","699",157
2019,"69010","Appartement","1","11.1","64","715",570
2019,"69010","Appartement","1","9.9","65","642",652
2019,"69010","Appartement","1","11.55","63","695.5",48
2019,"69010","Appartement","2","11.55","42","507",106
2019,"69010","Appartement","3","9.7","64","623",273
2019,"69010","Maison","4","9.4","82","773",225
2019,"69010","Appartement","1","10.2","68","697",145
2019,"69010","Appartement","1","9.8","64","623",507
2019,"69010","Appartement","1","9.7","72","691",447
2019,"69010","Appartement","1","11.55","63","695.5",41
2019,"69010","Appartement","2","11.55","46","548",147
2019,"69010","Appartement","3","9.5","69","655",154
2019,"69010","Maison","4","8.7","105","912",105
2019,"69010","Appartement","1","10.2","66","670",111
2019,"69010","Appartement","2","9.4","75","704",336
2019,"69010","Appartement","2","10.1","80","808",441
2019,"69010","Appartement","1","11.55","63","695.5",37
2019,"69010","Appartement","2","11.4","48","553",128
2019,"69010","Appartement","3","9.9","70","691",161
2019,"69010","Maison","4","9.8","105","1035",115
2019,"69010","Maison","2","11.2","81","900",97
2019,"69010","Appartement","2","9.5","80","761",344
2019,"69010","Appartement","1","11.55","66","724",1051
2019,"69010","Appartement","1","14.2","29","415",116
2019,"69010","Appartement","2","12.5","43","544",417
2019,"69010","Appartement","3","11.2","65","725",380
2019,"69010","Maison","4","11.55","98","978",138
2019,"69010","Appartement","1","11.5","60","688",374
2019,"69010","Appartement","1","10.8","68","738",677
2019,"69010","Maison","2","11.55","95","946",231
2019,"69010","Maison","1","11.55","63","695.5",68
2019,"69010","Maison","4","11.55","63","695.5",163
2019,"69010","Maison","2","11.55","95","946",231
2019,"69010","Maison","2","11.55","85","935",55
2019,"69010","Maison","1","11.55","63","695.5",15
2019,"69010","Maison","4","11.55","63","695.5",40
2019,"69010","Maison","2","9.6","99","952",176
2019,"69010","Maison","1","11.55","63","695.5",53
2019,"69010","Maison","4","11.55","63","695.5",123
2019,"69010","Maison","2","11.55","85","935",55
2019,"69010","Maison","2","11.55","85","935",55
2019,"69010","Maison","2","9.6","99","952",176
2019,"69010","Maison","2","9.6","99","952",176
2019,"69010","Maison","2","11.55","79","794",80
2019,"69010","Maison","1","11.55","63","695.5",36
2019,"69010","Maison","4","11.55","63","695.5",44
2019,"69010","Maison","2","11.55","63","695.5",20
2019,"69010","Maison","2","9.7","80","774",60
2019,"69010","Maison","2","11.55","63","695.5",45
2019,"69010","Maison","1","11.55","63","695.5",14
2019,"69010","Maison","4","11.55","63","695.5",31
2019,"69010","Maison","2","11.55","63","695.5",14
2019,"69010","Maison","2","11.55","63","695.5",31
2019,"69010","Maison","2","11.55","63","695.5",46
2019,"69010","Maison","1","11.55","63","695.5",11
2019,"69010","Maison","4","11.55","63","695.5",35
2019,"69010","Maison","2","11.55","63","695.5",1
2019,"69010","Maison","2","11.55","63","695.5",39
2019,"69010","Maison","2","11.55","63","695.5",36
2019,"69010","Maison","1","11.55","63","695.5",1
2019,"69010","Maison","4","11.55","63","695.5",33
2019,"69010","Maison","2","11.55","63","695.5",1
2019,"69010","Maison","2","11.55","63","695.5",28
2019,"69010","Maison","2","11.55","63","695.5",24
2019,"69010","Maison","1","11.55","63","695.5",1
2019,"69010","Maison","4","11.55","63","695.5",20
2019,"69010","Maison","2","11.55","63","695.5",1
2019,"69010","Maison","2","11.55","63","695.5",18
2019,"69010","Maison","2","11.55","79","794",80
2019,"69010","Maison","2","11.55","79","794",80
2019,"69010","Maison","2","11.55","63","695.5",20
2019,"69010","Maison","2","9.7","80","774",60
2019,"69010","Maison","2","11.55","63","695.5",45
2019,"69010","Maison","2","11.55","63","695.5",45
2019,"69010","Maison","2","11.55","63","695.5",14
2019,"69010","Maison","2","11.55","63","695.5",31
2019,"69010","Maison","2","11.55","63","695.5",46
2019,"69010","Maison","2","11.55","63","695.5",46
2019,"69010","Maison","2","11.55","63","695.5",1
2019,"69010","Maison","2","11.55","63","695.5",39
2019,"69010","Maison","2","11.55","63","695.5",36
2019,"69010","Maison","2","11.55","63","695.5",36
2019,"69010","Maison","2","11.55","63","695.5",1
2019,"69010","Maison","2","11.55","63","695.5",28
2019,"69010","Maison","2","11.55","63","695.5",24
2019,"69010","Maison","2","11.55","63","695.5",24
2019,"69010","Maison","2","11.55","63","695.5",1
2019,"69010","Maison","2","11.55","63","695.5",18
2019,"69010","Appartement","1","10.7","62","660",3087
2019,"69010","Appartement","1","13.4","31","414",395
2019,"69010","Appartement","2","13.2","44","579",1034
2019,"69010","Appartement","3","10.2","67","680",1125
2019,"69010","Appartement","4","9.4","89","834",533
2019,"69010","Appartement","1","13.4","31","414",395
2019,"69010","Appartement","2","13.2","44","579",1034
2019,"69010","Appartement","3","10.2","67","680",1125
2019,"69010","Appartement","4","9.4","89","834",533
2019,"69010","Appartement","1","10.8","61","664",829
2019,"69010","Appartement","1","14.1","29","409",118
2019,"69010","Appartement","2","12.6","44","548",284
2019,"69010","Appartement","3","10.1","69","694",324
2019,"69010","Appartement","4","10.1","84","854",103
2019,"69010","Appartement","1","10.7","62","659",2258
2019,"69010","Appartement","1","13.2","32","417",277
2019,"69010","Appartement","2","13.4","44","590",750
2019,"69010","Appartement","3","10.2","66","675",801
2019,"69010","Appartement","4","9.1","91","826",430
2019,"69010","Appartement","1","10.8","61","664",829
2019,"69010","Appartement","1","14.1","29","409",118
2019,"69010","Appartement","2","12.6","44","548",284
2019,"69010","Appartement","3","10.1","69","694",324
2019,"69010","Appartement","4","10.1","84","854",103
2019,"69010","Appartement","1","10.7","62","659",2258
2019,"69010","Appartement","1","13.2","32","417",277
2019,"69010","Appartement","2","13.4","44","590",750
2019,"69010","Appartement","3","10.2","66","675",801
2019,"69010","Appartement","4","9.1","91","826",430
2019,"69010","Appartement","1","11.8","56","664",647
2019,"69010","Appartement","1","13.3","32","424",155
2019,"69010","Appartement","2","16.4","42","691",243
2019,"69010","Appartement","3","9.5","72","682",180
2019,"69010","Appartement","4","9.2","96","886",69
2019,"69010","Appartement","1","10.4","55","565",137
2019,"69010","Appartement","1","12.1","56","685",510
2019,"69010","Appartement","1","9.9","62","619",607
2019,"69010","Appartement","1","11.55","63","695.5",48
2019,"69010","Appartement","2","11.55","42","506",102
2019,"69010","Appartement","3","9.7","64","618",263
2019,"69010","Appartement","4","9.4","77","721",194
2019,"69010","Appartement","1","10.3","63","650",131
2019,"69010","Appartement","1","9.8","62","607",476
2019,"69010","Appartement","1","10.2","62","637",401
2019,"69010","Appartement","1","11.55","63","695.5",41
2019,"69010","Appartement","2","12.2","46","566",145
2019,"69010","Appartement","3","9.3","69","647",145
2019,"69010","Appartement","4","9.5","83","788",70
2019,"69010","Appartement","1","10.1","68","693",104
2019,"69010","Appartement","1","10.3","58","600",297
2019,"69010","Appartement","1","10.1","67","677",405
2019,"69010","Appartement","1","11.55","63","695.5",36
2019,"69010","Appartement","2","11.5","48","553",127
2019,"69010","Appartement","3","9.9","70","690",160
2019,"69010","Appartement","4","9.1","100","913",82
2019,"69010","Appartement","1","10.9","64","695",89
2019,"69010","Appartement","1","9.8","68","670",316
2019,"69010","Appartement","1","10.9","62","680",1027
2019,"69010","Appartement","1","14.4","29","414",115
2019,"69010","Appartement","2","12.5","43","544",417
2019,"69010","Appartement","3","11.2","65","725",377
2019,"69010","Appartement","4","9.4","93","878",118
2019,"69010","Appartement","1","11.5","59","676",368
2019,"69010","Appartement","1","10.7","64","682",659
2019,"69010","Appartement","1","11.8","56","664",647
2019,"69010","Appartement","1","13.3","32","424",155
2019,"69010","Appartement","2","16.4","42","691",243
2019,"69010","Appartement","3","9.5","72","682",180
2019,"69010","Appartement","4","9.2","96","886",69
2019,"69010","Appartement","1","10.4","55","565",137
2019,"69010","Appartement","1","12.1","56","685",510
2019,"69010","Appartement","1","9.9","62","619",607
2019,"69010","Appartement","1","11.55","63","695.5",48
2019,"69010","Appartement","2","11.55","42","506",102
2019,"69010","Appartement","3","9.7","64","618",263
2019,"69010","Appartement","4","9.4","77","721",194
2019,"69010","Appartement","1","10.3","63","650",131
2019,"69010","Appartement","1","9.8","62","607",476
2019,"69010","Appartement","1","10.2","62","637",401
2019,"69010","Appartement","1","11.55","63","695.5",41
2019,"69010","Appartement","2","12.2","46","566",145
2019,"69010","Appartement","3","9.3","69","647",145
2019,"69010","Appartement","4","9.5","83","788",70
2019,"69010","Appartement","1","10.1","68","693",104
2019,"69010","Appartement","1","10.3","58","600",297
2019,"69010","Appartement","1","10.1","67","677",405
2019,"69010","Appartement","1","11.55","63","695.5",36
2019,"69010","Appartement","2","11.5","48","553",127
2019,"69010","Appartement","3","9.9","70","690",160
2019,"69010","Appartement","4","9.1","100","913",82
2019,"69010","Appartement","1","10.9","64","695",89
2019,"69010","Appartement","1","9.8","68","670",316
2019,"69010","Appartement","1","10.9","62","680",1027
2019,"69010","Appartement","1","14.4","29","414",115
2019,"69010","Appartement","2","12.5","43","544",417
2019,"69010","Appartement","3","11.2","65","725",377
2019,"69010","Appartement","4","9.4","93","878",118
2019,"69010","Appartement","1","11.5","59","676",368
2019,"69010","Appartement","1","10.7","64","682",659
2019,"69011","Appartement","1","9.7","66","645",1640
2019,"69011","Appartement","1","11.55","63","695.5",36
2019,"69011","Maison","4","8.8","96","843",322
2019,"69011","Appartement","4","11.55","63","695.5",59
2019,"69011","Appartement","1","13.9","30","423",136
2019,"69011","Appartement","2","12.3","43","529",527
2019,"69011","Appartement","3","9.2","66","607",619
2019,"69011","Maison","4","8.3","91","756",263
2019,"69011","Appartement","1","13.9","30","423",136
2019,"69011","Appartement","2","11.55","44","534",540
2019,"69011","Appartement","3","9.3","65","606",642
2019,"69011","Maison","2","9.6","91","872",95
2019,"69011","Appartement","1","13.9","30","423",136
2019,"69011","Appartement","2","12.3","43","529",527
2019,"69011","Appartement","3","9.2","66","607",619
2019,"69011","Maison","4","8.3","91","756",263
2019,"69011","Appartement","1","13.9","30","423",136
2019,"69011","Appartement","2","11.55","44","534",540
2019,"69011","Appartement","3","9.3","65","606",642
2019,"69011","Maison","4","8.8","96","843",322
2019,"69011","Appartement","1","10.3","65","672",513
2019,"69011","Maison","4","9.5","93","878",90
2019,"69011","Appartement","1","11.55","63","695.5",48
2019,"69011","Appartement","2","11.6","47","550",184
2019,"69011","Appartement","3","9.8","69","672",191
2019,"69011","Appartement","1","9.4","67","629",1127
2019,"69011","Maison","4","8.4","98","823",232
2019,"69011","Appartement","1","12.9","31","406",88
2019,"69011","Appartement","2","12.3","43","524",356
2019,"69011","Appartement","3","9.1","63","574",451
2019,"69011","Appartement","1","10.3","65","672",513
2019,"69011","Appartement","1","11.55","63","695.5",48
2019,"69011","Appartement","2","11.6","47","550",184
2019,"69011","Appartement","3","9.8","69","672",191
2019,"69011","Maison","4","9.5","93","878",90
2019,"69011","Appartement","1","9.4","67","629",1127
2019,"69011","Appartement","1","12.9","31","406",88
2019,"69011","Appartement","2","12.3","43","524",356
2019,"69011","Appartement","3","9.1","63","574",451
2019,"69011","Maison","4","8.4","98","823",232
2019,"69011","Appartement","1","8.9","66","590",375
2019,"69011","Maison","4","7.4","105","782",64
2019,"69011","Appartement","1","11.55","63","695.5",39
2019,"69011","Appartement","2","11.1","45","497",148
2019,"69011","Appartement","3","8.6","67","576",124
2019,"69011","Appartement","1","9.5","64","605",97
2019,"69011","Appartement","1","8.7","67","586",278
2019,"69011","Appartement","1","9.8","60","589",383
2019,"69011","Appartement","4","9.3","78","721",82
2019,"69011","Appartement","1","11.55","63","695.5",32
2019,"69011","Appartement","2","11.7","46","531",94
2019,"69011","Appartement","3","11.55","66","591",175
2019,"69011","Appartement","1","10.5","58","605",134
2019,"69011","Appartement","1","9.5","61","583",249
2019,"69011","Appartement","1","9.2","64","588",151
2019,"69011","Appartement","4","11.55","63","695.5",36
2019,"69011","Appartement","1","11.55","63","695.5",25
2019,"69011","Appartement","2","11.55","63","695.5",32
2019,"69011","Appartement","3","8.8","63","553",58
2019,"69011","Appartement","2","11.55","63","695.5",47
2019,"69011","Appartement","1","9.1","63","579",104
2019,"69011","Maison","2","9.6","87","834",115
2019,"69011","Appartement","4","11.55","63","695.5",29
2019,"69011","Appartement","1","11.55","63","695.5",1
2019,"69011","Appartement","2","11.55","63","695.5",38
2019,"69011","Appartement","3","11.55","63","695.5",41
2019,"69011","Appartement","2","11.55","63","695.5",30
2019,"69011","Maison","2","8.7","82","715",85
2019,"69011","Appartement","1","10.6","65","689",616
2019,"69011","Maison","4","9.6","91","879",111
2019,"69011","Appartement","1","11.55","63","695.5",33
2019,"69011","Appartement","2","13.3","43","574",228
2019,"69011","Appartement","3","11.55","65","652",244
2019,"69011","Appartement","1","11.1","61","676",205
2019,"69011","Appartement","1","10.3","68","698",411
2019,"69011","Appartement","1","8.9","66","590",375
2019,"69011","Appartement","1","11.55","63","695.5",39
